age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,owns_ethereum,donated
22,NA,10,Never-married,NA,Not-in-family,White,Female,0,1974,40,TRUE,FALSE
17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,20,TRUE,TRUE
49,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,36,FALSE,TRUE
23,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,1590,50,TRUE,FALSE
49,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,TRUE,FALSE
45,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,TRUE
49,Federal-gov,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,FALSE,TRUE
47,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,TRUE,TRUE
56,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,FALSE,TRUE
18,NA,10,Never-married,NA,Not-in-family,Asian-Pac-Islander,Female,0,0,16,TRUE,TRUE
35,Private,9,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,0,25,TRUE,TRUE
80,Self-emp-not-inc,4,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,15,FALSE,FALSE
65,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,FALSE,TRUE
51,Private,10,Widowed,Other-service,Unmarried,White,Female,0,0,25,FALSE,TRUE
76,NA,9,Divorced,NA,Not-in-family,White,Female,0,0,3,FALSE,TRUE
22,Private,11,Never-married,Sales,Own-child,White,Male,0,0,45,FALSE,FALSE
33,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,FALSE,FALSE
44,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,TRUE,TRUE
20,Private,10,Never-married,Sales,Other-relative,White,Male,0,0,40,FALSE,FALSE
43,Private,10,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,36,FALSE,TRUE
57,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,FALSE,TRUE
37,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
28,Self-emp-not-inc,9,Never-married,Sales,Not-in-family,White,Male,0,0,60,TRUE,FALSE
30,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,TRUE,TRUE
32,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
59,Private,9,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,FALSE,TRUE
21,NA,10,Never-married,NA,Own-child,White,Female,0,0,38,FALSE,FALSE
36,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,FALSE,FALSE
38,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,FALSE,FALSE
61,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,30,TRUE,TRUE
18,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,FALSE,FALSE
59,Self-emp-inc,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,55,TRUE,TRUE
18,Private,8,Never-married,Other-service,Own-child,White,Female,0,0,12,TRUE,TRUE
44,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,FALSE,TRUE
23,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,FALSE,FALSE
44,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
49,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,TRUE,TRUE
59,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,FALSE,FALSE
36,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,45,TRUE,TRUE
30,Private,13,Never-married,Other-service,Own-child,White,Female,0,0,24,TRUE,TRUE
56,NA,14,Married-civ-spouse,NA,Husband,White,Male,0,0,40,TRUE,TRUE
27,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1741,40,TRUE,FALSE
69,Self-emp-not-inc,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,FALSE,FALSE
19,NA,9,Never-married,NA,Own-child,White,Male,0,0,44,FALSE,FALSE
36,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,TRUE,FALSE
42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,42,TRUE,TRUE
25,Private,9,Never-married,Adm-clerical,Own-child,White,Female,2174,0,40,FALSE,FALSE
17,Private,5,Never-married,Other-service,Not-in-family,White,Male,0,0,50,FALSE,FALSE
40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,TRUE,TRUE
40,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,43,FALSE,FALSE
17,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,25,TRUE,TRUE
24,State-gov,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,TRUE,TRUE
40,State-gov,9,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,84,TRUE,FALSE
65,Private,9,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,20,FALSE,TRUE
38,Private,13,Separated,Farming-fishing,Unmarried,White,Female,0,0,45,TRUE,TRUE
33,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1590,50,TRUE,FALSE
28,Private,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,TRUE,TRUE
22,Private,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,35,FALSE,FALSE
34,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,FALSE,FALSE
61,Private,11,Widowed,Tech-support,Unmarried,White,Female,0,0,8,FALSE,TRUE
63,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,TRUE,TRUE
28,Private,5,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,35,FALSE,FALSE
30,Local-gov,11,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,FALSE,FALSE
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,TRUE,TRUE
43,Self-emp-not-inc,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
24,Local-gov,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,2036,0,42,FALSE,FALSE
52,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,TRUE
17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,10,TRUE,TRUE
46,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,TRUE,TRUE
43,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,TRUE,TRUE
54,Private,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,TRUE,FALSE
22,Self-emp-inc,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,TRUE,TRUE
42,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,TRUE,FALSE
46,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,TRUE
46,Self-emp-inc,13,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,65,TRUE,FALSE
44,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,TRUE,TRUE
59,Self-emp-inc,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,84,TRUE,TRUE
58,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,TRUE
36,Private,6,Separated,Handlers-cleaners,Unmarried,Black,Male,0,0,40,FALSE,FALSE
29,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
61,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1564,40,TRUE,FALSE
29,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,TRUE,TRUE
40,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,FALSE,FALSE
30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,2339,50,TRUE,FALSE
38,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,TRUE,TRUE
24,Private,4,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,45,FALSE,FALSE
42,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
50,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,TRUE
29,Private,7,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,4101,0,40,FALSE,FALSE
35,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,TRUE,TRUE
44,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,TRUE,TRUE
54,Private,16,Widowed,Tech-support,Unmarried,White,Male,0,2472,40,TRUE,FALSE
56,Private,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
29,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,TRUE,TRUE
66,Private,10,Widowed,Other-service,Unmarried,Black,Female,0,0,20,FALSE,TRUE
48,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,TRUE,FALSE
32,Private,14,Never-married,Sales,Own-child,White,Female,0,0,50,TRUE,TRUE
34,Private,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,45,TRUE,TRUE
69,Private,9,Divorced,Sales,Other-relative,White,Female,0,0,38,FALSE,TRUE
23,State-gov,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,20,TRUE,TRUE
22,Private,9,Never-married,Other-service,Other-relative,Black,Female,0,0,15,TRUE,TRUE
45,Private,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,TRUE,FALSE
45,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,FALSE,TRUE
47,Self-emp-not-inc,11,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,FALSE,TRUE
32,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,FALSE
25,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,50,TRUE,TRUE
43,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,5178,0,40,FALSE,TRUE
47,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,TRUE,FALSE
34,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,TRUE,TRUE
30,Private,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,TRUE,TRUE
48,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,TRUE,FALSE
43,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,TRUE,FALSE
20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,TRUE,TRUE
83,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,FALSE,TRUE
42,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,TRUE,TRUE
42,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,TRUE,TRUE
30,Local-gov,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,FALSE,FALSE
34,State-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1651,40,TRUE,FALSE
43,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,FALSE,FALSE
53,Private,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,FALSE,TRUE
39,Self-emp-not-inc,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,48,FALSE,FALSE
33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,TRUE,TRUE
52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
18,State-gov,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,TRUE,TRUE
21,NA,10,Never-married,NA,Other-relative,White,Female,0,0,52,FALSE,FALSE
34,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,TRUE,FALSE
32,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,TRUE,FALSE
48,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,TRUE,TRUE
61,NA,10,Married-civ-spouse,NA,Husband,White,Male,0,0,14,FALSE,TRUE
19,Private,10,Never-married,Sales,Own-child,White,Female,0,0,20,TRUE,TRUE
55,Local-gov,9,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0,0,8,FALSE,TRUE
37,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,FALSE,FALSE
24,Private,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,TRUE,TRUE
39,Private,11,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,TRUE,TRUE
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,72,TRUE,FALSE
32,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,TRUE,FALSE
44,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,TRUE,TRUE
35,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,TRUE,TRUE
27,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,FALSE,FALSE
18,Private,7,Never-married,Craft-repair,Own-child,White,Male,0,0,20,TRUE,TRUE
43,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,2174,0,40,FALSE,FALSE
51,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,TRUE,TRUE
26,Private,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,FALSE,FALSE
23,Private,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,FALSE,FALSE
41,State-gov,9,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,40,FALSE,FALSE
33,Self-emp-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,FALSE,FALSE
41,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,TRUE,FALSE
31,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,TRUE,TRUE
56,State-gov,6,Widowed,Other-service,Not-in-family,White,Female,0,0,37,FALSE,FALSE
39,Federal-gov,14,Married-civ-spouse,Other-service,Husband,Black,Male,3137,0,40,TRUE,TRUE
42,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,FALSE,FALSE
33,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,FALSE,FALSE
22,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,FALSE,FALSE
23,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,43,TRUE,TRUE
55,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,TRUE
79,Local-gov,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,FALSE,TRUE
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
51,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,FALSE,TRUE
37,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,FALSE,FALSE
47,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,FALSE,TRUE
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,TRUE,TRUE
41,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,TRUE,TRUE
56,Private,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,TRUE,TRUE
45,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,FALSE,TRUE
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,FALSE,FALSE
46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,TRUE,FALSE
47,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,90,TRUE,FALSE
26,Private,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,FALSE,FALSE
41,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,FALSE
48,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,TRUE,TRUE
55,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,TRUE,FALSE
28,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,FALSE,FALSE
52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,65,TRUE,FALSE
31,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,FALSE,FALSE
27,Private,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,FALSE,FALSE
23,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,FALSE,FALSE
27,Private,13,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,TRUE,TRUE
48,Private,8,Widowed,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,FALSE,TRUE
39,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1974,40,TRUE,FALSE
25,Private,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,TRUE,TRUE
27,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,TRUE,TRUE
64,Local-gov,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,TRUE,TRUE
55,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,TRUE,FALSE
46,Private,6,Divorced,Sales,Unmarried,White,Female,0,0,35,FALSE,FALSE
23,Private,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,TRUE,TRUE
28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,FALSE,FALSE
37,Private,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,TRUE,TRUE
27,Private,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,TRUE,TRUE
35,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,TRUE,TRUE
35,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,FALSE,FALSE
45,Private,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,15,TRUE,TRUE
59,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,FALSE,TRUE
31,Private,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,TRUE,FALSE
35,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,FALSE,FALSE
58,Private,6,Divorced,Other-service,Unmarried,White,Female,0,0,65,TRUE,FALSE
41,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,TRUE,TRUE
20,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,TRUE,TRUE
39,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,38,TRUE,TRUE
31,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,FALSE,FALSE
27,Private,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,40,TRUE,TRUE
34,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,FALSE,FALSE
32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,FALSE,FALSE
33,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,FALSE,FALSE
33,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,FALSE,FALSE
35,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,FALSE,FALSE
56,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
20,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,FALSE,FALSE
68,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,FALSE,TRUE
43,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,TRUE,TRUE
25,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,TRUE,FALSE
35,Local-gov,12,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,TRUE,TRUE
57,Private,11,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,FALSE,TRUE
57,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,FALSE,FALSE
37,State-gov,9,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,40,FALSE,FALSE
18,Private,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,FALSE,FALSE
21,NA,10,Never-married,NA,Own-child,White,Female,0,0,30,TRUE,TRUE
29,Private,9,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,4386,0,45,FALSE,FALSE
24,Private,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,FALSE,FALSE
36,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,52,TRUE,TRUE
23,Private,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,20,TRUE,TRUE
36,Private,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,FALSE,FALSE
52,Private,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,FALSE,TRUE
41,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,TRUE,FALSE
18,Private,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,15,TRUE,TRUE
32,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,48,TRUE,FALSE
34,Self-emp-inc,9,Divorced,Sales,Unmarried,White,Male,0,0,50,FALSE,FALSE
29,Private,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,36,TRUE,TRUE
56,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,FALSE,TRUE
60,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,FALSE,FALSE
19,Private,9,Never-married,Other-service,Own-child,White,Female,0,1602,20,TRUE,FALSE
30,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,FALSE,FALSE
50,Self-emp-not-inc,13,Divorced,Craft-repair,Not-in-family,White,Male,27828,0,16,FALSE,TRUE
52,Private,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,FALSE,TRUE
66,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,FALSE,TRUE
28,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,FALSE,FALSE
35,Local-gov,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,FALSE,FALSE
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,FALSE,FALSE
50,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,FALSE,FALSE
34,Federal-gov,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,FALSE,FALSE
37,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,FALSE,FALSE
29,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,2057,40,TRUE,FALSE
34,Private,10,Divorced,Other-service,Not-in-family,White,Female,0,0,34,FALSE,FALSE
27,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2202,0,52,TRUE,TRUE
57,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,FALSE,TRUE
30,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,TRUE,FALSE
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,TRUE,TRUE
73,NA,9,Married-civ-spouse,NA,Husband,White,Male,0,0,25,FALSE,TRUE
57,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,TRUE,FALSE
51,Private,13,Divorced,Tech-support,Not-in-family,White,Male,0,1590,40,TRUE,FALSE
37,Federal-gov,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,TRUE,TRUE
